dat_yer,dst_num,dst_tye,dst_nam,sch_num,sch_nam,sai_mal,sai_fem,api_mal,api_fem,blk_mal,blk_fem,shl_mal,shl_fem,hpi_mal,hpi_fem,oip_mal,oip_fem,wht_mal,wht_fem,smr_mal,smr_fem,tot_mal,tot_fem,tot_mny,tot_tot,cou_num,cou_nam,sch_cls,eco_dev
21-22,709.0,1.0,DULUTH PUBLIC SCHOOL DISTRICT      ,215.0,DENFELD HIGH SCHOOL                ,8.0,4.0,0.0,2.0,3.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,79.0,60.0,6.0,10.0,101.0,83.0,45.0,184.0,69,St. Louis                                    ,32,03 
21-22,709.0,1.0,DULUTH PUBLIC SCHOOL DISTRICT      ,220.0,East High School                   ,4.0,2.0,6.0,2.0,4.0,2.0,5.0,4.0,1.0,0.0,0.0,0.0,157.0,171.0,4.0,5.0,181.0,186.0,39.0,367.0,69,St. Louis                                    ,32,03 
21-22,709.0,1.0,DULUTH PUBLIC SCHOOL DISTRICT      ,575.0,CHESTER CREEK ACADEMY              ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,69,St. Louis                                    ,77,03 
21-22,709.0,1.0,DULUTH PUBLIC SCHOOL DISTRICT      ,580.0,Rockridge Academy                  ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,69,St. Louis                                    ,79,03 
21-22,709.0,1.0,DULUTH PUBLIC SCHOOL DISTRICT      ,605.0,Arrowhead Academy                  ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,69,St. Louis                                    ,77,03 
21-22,709.0,1.0,DULUTH PUBLIC SCHOOL DISTRICT      ,611.0,DULUTH AREA LEARNING CENTER        ,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,1.0,2.0,10.0,7.0,5.0,17.0,69,St. Louis                                    ,41,03 
21-22,709.0,1.0,DULUTH PUBLIC SCHOOL DISTRICT      ,616.0,ALC Independent Study              ,2.0,4.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,1.0,1.0,30.0,32.0,16.0,62.0,69,St. Louis                                    ,41,03 
21-22,709.0,1.0,DULUTH PUBLIC SCHOOL DISTRICT      ,650.0,Academic Excellence Online         ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,5.0,12.0,1.0,17.0,69,St. Louis                                    ,46,03 
21-22,709.0,1.0,DULUTH PUBLIC SCHOOL DISTRICT      ,950.0,THE BRIDGE                         ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,4.0,69,St. Louis                                    ,50,03 
21-22,712.0,1.0,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,0.0,District Totals,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,0.0,1.0,19.0,13.0,4.0,32.0,69,St. Louis                                    , ,03 
21-22,712.0,1.0,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,3.0,MOUNTAIN IRON-BUHL SECONDARY       ,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,0.0,1.0,19.0,13.0,4.0,32.0,69,St. Louis                                    ,33,03 
21-22,716.0,1.0,BELLE PLAINE PUBLIC SCHOOL DISTRICT,0.0,District Totals,0.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,48.0,56.0,2.0,2.0,55.0,62.0,13.0,117.0,70,Scott                                        , ,11 
21-22,716.0,1.0,BELLE PLAINE PUBLIC SCHOOL DISTRICT,20.0,BELLE PLAINE SENIOR HIGH           ,0.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,44.0,55.0,2.0,2.0,51.0,61.0,13.0,112.0,70,Scott                                        ,32,11 
21-22,716.0,1.0,BELLE PLAINE PUBLIC SCHOOL DISTRICT,70.0,Belle Plaine Transitions/Work Exper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,5.0,70,Scott                                        ,55,11 
21-22,717.0,1.0,JORDAN PUBLIC SCHOOL DISTRICT      ,0.0,District Totals,2.0,1.0,2.0,0.0,4.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,51.0,52.0,4.0,1.0,68.0,63.0,28.0,131.0,70,Scott                                        , ,11 
21-22,717.0,1.0,JORDAN PUBLIC SCHOOL DISTRICT      ,127.0,Jordan High School                 ,2.0,1.0,2.0,0.0,4.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,51.0,52.0,4.0,1.0,68.0,63.0,28.0,131.0,70,Scott                                        ,32,11 
21-22,719.0,1.0,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,0.0,District Totals,4.0,10.0,15.0,18.0,12.0,23.0,19.0,19.0,0.0,0.0,0.0,0.0,282.0,275.0,8.0,10.0,340.0,355.0,138.0,695.0,70,Scott                                        , ,11 
21-22,719.0,1.0,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,30.0,PRIOR LAKE HIGH SCHOOL             ,3.0,5.0,13.0,16.0,11.0,20.0,15.0,12.0,0.0,0.0,0.0,0.0,260.0,262.0,6.0,9.0,308.0,324.0,110.0,632.0,70,Scott                                        ,32,11 
21-22,719.0,1.0,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,33.0,ALC Independent Study              ,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,10.0,8.0,9.0,18.0,70,Scott                                        ,41,11 
21-22,719.0,1.0,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,34.0,PRIOR LAKE-SAVAGE AREA ALC         ,0.0,5.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,16.0,10.0,2.0,1.0,22.0,23.0,19.0,45.0,70,Scott                                        ,41,11 
21-22,720.0,1.0,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,0.0,District Totals,10.0,6.0,50.0,37.0,47.0,44.0,39.0,44.0,0.0,0.0,1.0,0.0,210.0,183.0,13.0,17.0,370.0,331.0,308.0,701.0,70,Scott                                        , ,11 
21-22,720.0,1.0,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,83.0,Shakopee High School               ,9.0,6.0,47.0,36.0,46.0,44.0,38.0,38.0,0.0,0.0,1.0,0.0,201.0,176.0,12.0,16.0,354.0,316.0,293.0,670.0,70,Scott                                        ,32,11 
21-22,720.0,1.0,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,86.0,Tokata Learning Center             ,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,9.0,10.0,7.0,19.0,70,Scott                                        ,41,11 
21-22,720.0,1.0,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,90.0,Tokata ALC Independent Study       ,0.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,7.0,5.0,8.0,12.0,70,Scott                                        ,41,11 
21-22,721.0,1.0,NEW PRAGUE AREA SCHOOLS            ,0.0,District Totals,0.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,1.0,152.0,155.0,0.0,2.0,157.0,164.0,14.0,321.0,70,Scott                                        , ,11 
21-22,721.0,1.0,NEW PRAGUE AREA SCHOOLS            ,29.0,NEW PRAGUE SENIOR HIGH             ,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,139.0,145.0,0.0,2.0,142.0,153.0,11.0,295.0,70,Scott                                        ,32,11 
21-22,721.0,1.0,NEW PRAGUE AREA SCHOOLS            ,300.0,Compass Learning Center            ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,0.0,0.0,7.0,8.0,3.0,15.0,70,Scott                                        ,41,11 
21-22,721.0,1.0,NEW PRAGUE AREA SCHOOLS            ,304.0,NEW PRAGUE SUMMER CREDIT RECOVERY  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,8.0,3.0,0.0,11.0,70,Scott                                        ,41,11 
21-22,726.0,1.0,BECKER PUBLIC SCHOOL DISTRICT      ,0.0,District Totals,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,86.0,84.0,0.0,2.0,91.0,90.0,11.0,181.0,71,Sherburne                                    , ,07W
21-22,726.0,1.0,BECKER PUBLIC SCHOOL DISTRICT      ,20.0,BECKER SENIOR HIGH                 ,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,81.0,82.0,0.0,2.0,86.0,88.0,11.0,174.0,71,Sherburne                                    ,32,07W
21-22,726.0,1.0,BECKER PUBLIC SCHOOL DISTRICT      ,50.0,BECKER ALTERNATIVE LEARNING PROGRAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,7.0,71,Sherburne                                    ,42,07W
21-22,727.0,1.0,BIG LAKE PUBLIC SCHOOL DISTRICT    ,0.0,District Totals,2.0,4.0,1.0,3.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,82.0,81.0,1.0,2.0,90.0,96.0,23.0,186.0,71,Sherburne                                    , ,07W
21-22,727.0,1.0,BIG LAKE PUBLIC SCHOOL DISTRICT    ,20.0,BIG LAKE SENIOR HIGH               ,2.0,4.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,73.0,66.0,1.0,1.0,80.0,78.0,19.0,158.0,71,Sherburne                                    ,32,07W
21-22,727.0,1.0,BIG LAKE PUBLIC SCHOOL DISTRICT    ,80.0,Big Lake Online 6-12               ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,1.0,10.0,18.0,4.0,28.0,71,Sherburne                                    ,46,07W
21-22,728.0,1.0,Elk River School District          ,0.0,District Totals,16.0,11.0,8.0,9.0,20.0,7.0,15.0,22.0,0.0,1.0,0.0,0.0,445.0,431.0,13.0,11.0,517.0,492.0,133.0,1009.0,71,Sherburne                                    , ,07W
21-22,728.0,1.0,Elk River School District          ,500.0,ELK RIVER SENIOR HIGH              ,4.0,5.0,1.0,4.0,9.0,4.0,4.0,7.0,0.0,1.0,0.0,0.0,166.0,153.0,3.0,3.0,187.0,177.0,45.0,364.0,71,Sherburne                                    ,32,07W
21-22,728.0,1.0,Elk River School District          ,510.0,ROGERS SENIOR HIGH                 ,7.0,2.0,4.0,5.0,9.0,2.0,10.0,8.0,0.0,0.0,0.0,0.0,178.0,177.0,6.0,6.0,214.0,200.0,59.0,414.0,71,Sherburne                                    ,32,07W
21-22,728.0,1.0,Elk River School District          ,530.0,ZIMMERMAN HIGH SCHOOL              ,4.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,85.0,73.0,2.0,2.0,94.0,81.0,17.0,175.0,71,Sherburne                                    ,32,07W
21-22,728.0,1.0,Elk River School District          ,550.0,Online728 High School              ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,0.0,6.0,8.0,2.0,14.0,71,Sherburne                                    ,46,07W
21-22,728.0,1.0,Elk River School District          ,599.0,C.O.M.P.A.S.S.                     ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,2.0,7.0,1.0,9.0,71,Sherburne                                    ,50,07W
21-22,728.0,1.0,Elk River School District          ,600.0,IVAN SAND COMMUNITY HIGH SCHOOL    ,0.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,14.0,1.0,0.0,14.0,19.0,9.0,33.0,71,Sherburne                                    ,41,07W
21-22,738.0,1.0,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,0.0,District Totals,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,30.0,29.0,1.0,0.0,35.0,29.0,5.0,64.0,73,Stearns                                      , ,07W
21-22,738.0,1.0,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,2.0,HOLDINGFORD SECONDARY              ,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,30.0,29.0,1.0,0.0,35.0,29.0,5.0,64.0,73,Stearns                                      ,33,07W
21-22,739.0,1.0,KIMBALL PUBLIC SCHOOL DISTRICT     ,0.0,District Totals,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,25.0,0.0,2.0,29.0,28.0,3.0,57.0,73,Stearns                                      , ,07W
21-22,739.0,1.0,KIMBALL PUBLIC SCHOOL DISTRICT     ,20.0,KIMBALL SECONDARY                  ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,25.0,0.0,2.0,29.0,28.0,3.0,57.0,73,Stearns                                      ,33,07W
21-22,740.0,1.0,MELROSE PUBLIC SCHOOL DISTRICT     ,0.0,District Totals,0.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,0.0,0.0,0.0,0.0,40.0,38.0,0.0,0.0,48.0,48.0,18.0,96.0,73,Stearns                                      , ,07W
21-22,740.0,1.0,MELROSE PUBLIC SCHOOL DISTRICT     ,30.0,MELROSE SECONDARY                  ,0.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,0.0,0.0,0.0,0.0,40.0,38.0,0.0,0.0,48.0,48.0,18.0,96.0,73,Stearns                                      ,33,07W
21-22,741.0,1.0,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,0.0,District Totals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,36.0,2.0,1.0,37.0,38.0,4.0,75.0,73,Stearns                                      , ,07W
21-22,741.0,1.0,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,20.0,PAYNESVILLE AREA HIGH SCHOOL       ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,36.0,2.0,1.0,37.0,38.0,4.0,75.0,73,Stearns                                      ,32,07W
21-22,742.0,1.0,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,0.0,District Totals,2.0,5.0,8.0,9.0,113.0,140.0,16.0,25.0,0.0,1.0,0.0,0.0,158.0,141.0,10.0,12.0,307.0,333.0,341.0,640.0,73,Stearns                                      , ,07W
21-22,742.0,1.0,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,12.0,SPECIAL EDUCATION FACILITIES       ,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,0.0,0.0,13.0,7.0,7.0,20.0,73,Stearns                                      ,50,07W
21-22,742.0,1.0,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,57.0,APOLLO SENIOR HIGH                 ,1.0,2.0,5.0,7.0,26.0,49.0,6.0,13.0,0.0,0.0,0.0,0.0,52.0,51.0,5.0,4.0,95.0,126.0,118.0,221.0,73,Stearns                                      ,32,07W
21-22,742.0,1.0,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,59.0,TECHNICAL SENIOR HIGH              ,0.0,0.0,3.0,2.0,44.0,56.0,5.0,7.0,0.0,0.0,0.0,0.0,70.0,62.0,2.0,4.0,124.0,131.0,123.0,255.0,73,Stearns                                      ,32,07W
21-22,742.0,1.0,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,62.0,Roosevelt Education Center         ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,73,Stearns                                      ,50,07W
21-22,742.0,1.0,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,65.0,St. Cloud Area Learning Center     ,0.0,3.0,0.0,0.0,42.0,32.0,4.0,5.0,0.0,0.0,0.0,0.0,19.0,19.0,3.0,4.0,68.0,63.0,93.0,131.0,73,Stearns                                      ,41,07W
21-22,742.0,1.0,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,647.0,ALC - Sauk Rapids                  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,10.0,73,Stearns                                      ,41,07W
21-22,742.0,1.0,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,651.0,ALC - Foley                        ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,73,Stearns                                      ,41,07W
21-22,743.0,1.0,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,0.0,District Totals,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,26.0,39.0,0.0,1.0,27.0,44.0,6.0,71.0,73,Stearns                                      , ,07W
21-22,743.0,1.0,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,30.0,SAUK CENTRE SECONDARY              ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,26.0,39.0,0.0,1.0,27.0,44.0,6.0,71.0,73,Stearns                                      ,33,07W
21-22,745.0,1.0,ALBANY PUBLIC SCHOOL DISTRICT      ,0.0,District Totals,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,50.0,64.0,1.0,0.0,52.0,69.0,7.0,121.0,73,Stearns                                      , ,07W
21-22,745.0,1.0,ALBANY PUBLIC SCHOOL DISTRICT      ,60.0,Albany Area High School            ,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,50.0,64.0,1.0,0.0,52.0,69.0,7.0,121.0,73,Stearns                                      ,32,07W
21-22,748.0,1.0,SARTELL-ST. STEPHEN SCHOOL DISTRICT,0.0,District Totals,0.0,1.0,5.0,7.0,4.0,6.0,4.0,1.0,0.0,0.0,1.0,0.0,114.0,138.0,4.0,6.0,132.0,159.0,39.0,291.0,73,Stearns                                      , ,07W
21-22,748.0,1.0,SARTELL-ST. STEPHEN SCHOOL DISTRICT,20.0,SARTELL SENIOR HIGH                ,0.0,1.0,5.0,7.0,4.0,6.0,4.0,1.0,0.0,0.0,1.0,0.0,114.0,138.0,4.0,6.0,132.0,159.0,39.0,291.0,73,Stearns                                      ,32,07W
21-22,750.0,1.0,ROCORI PUBLIC SCHOOL DISTRICT      ,0.0,District Totals,0.0,0.0,0.0,0.0,1.0,5.0,6.0,8.0,0.0,0.0,0.0,0.0,73.0,86.0,2.0,1.0,82.0,100.0,23.0,182.0,73,Stearns                                      , ,07W
21-22,750.0,1.0,ROCORI PUBLIC SCHOOL DISTRICT      ,50.0,ROCORI SENIOR HIGH                 ,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,66.0,81.0,1.0,0.0,72.0,92.0,17.0,164.0,73,Stearns                                      ,32,07W
21-22,750.0,1.0,ROCORI PUBLIC SCHOOL DISTRICT      ,70.0,ROCORI ALC                         ,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,5.0,2.0,4.0,7.0,73,Stearns                                      ,41,07W
21-22,750.0,1.0,ROCORI PUBLIC SCHOOL DISTRICT      ,71.0,Rocori Online Learning Site        ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,5.0,6.0,2.0,11.0,73,Stearns                                      ,46,07W
21-22,756.0,1.0,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,0.0,District Totals,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,28.0,20.0,1.0,0.0,31.0,21.0,4.0,52.0,74,Steele                                       , ,10 
21-22,756.0,1.0,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,20.0,BLOOMING PRAIRIE SECONDARY         ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,28.0,20.0,1.0,0.0,31.0,21.0,4.0,52.0,74,Steele                                       ,33,10 
21-22,761.0,1.0,OWATONNA PUBLIC SCHOOL DISTRICT    ,0.0,District Totals,0.0,0.0,1.0,3.0,12.0,16.0,28.0,28.0,0.0,0.0,0.0,0.0,174.0,130.0,2.0,5.0,217.0,182.0,95.0,399.0,74,Steele                                       , ,10 
21-22,761.0,1.0,OWATONNA PUBLIC SCHOOL DISTRICT    ,150.0,OWATONNA SENIOR HIGH               ,0.0,0.0,1.0,3.0,11.0,15.0,23.0,23.0,0.0,0.0,0.0,0.0,161.0,114.0,2.0,5.0,198.0,160.0,83.0,358.0,74,Steele                                       ,32,10 
21-22,761.0,1.0,OWATONNA PUBLIC SCHOOL DISTRICT    ,605.0,OWATONNA SUMMER SCHOOL 9-12        ,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,3.0,6.0,74,Steele                                       ,41,10 
21-22,761.0,1.0,OWATONNA PUBLIC SCHOOL DISTRICT    ,610.0,OWATONNA ALC 9-12                  ,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,9.0,11.0,9.0,20.0,74,Steele                                       ,41,10 
21-22,761.0,1.0,OWATONNA PUBLIC SCHOOL DISTRICT    ,910.0,Owatonna Online 9-12               ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,5.0,10.0,0.0,15.0,74,Steele                                       ,46,10 
21-22,763.0,1.0,MEDFORD PUBLIC SCHOOL DISTRICT     ,0.0,District Totals,0.0,0.0,1.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,28.0,30.0,1.0,1.0,31.0,39.0,12.0,70.0,74,Steele                                       , ,10 
21-22,763.0,1.0,MEDFORD PUBLIC SCHOOL DISTRICT     ,20.0,MEDFORD SECONDARY                  ,0.0,0.0,1.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,28.0,30.0,1.0,1.0,31.0,39.0,12.0,70.0,74,Steele                                       ,33,10 
21-22,768.0,1.0,HANCOCK PUBLIC SCHOOL DISTRICT     ,0.0,District Totals,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,0.0,0.0,12.0,15.0,1.0,27.0,75,Stevens                                      , ,04 
21-22,768.0,1.0,HANCOCK PUBLIC SCHOOL DISTRICT     ,20.0,HANCOCK SEC.                       ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,0.0,0.0,12.0,15.0,1.0,27.0,75,Stevens                                      ,33,04 
21-22,771.0,1.0,Chokio-Alberta Public Schools      ,0.0,District Totals,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,17.0,14.0,2.0,31.0,75,Stevens                                      , ,04 
21-22,771.0,1.0,Chokio-Alberta Public Schools      ,2.0,CHOKIO-ALBERTA SECONDARY           ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,17.0,14.0,2.0,31.0,75,Stevens                                      ,33,04 
21-22,775.0,1.0,KERKHOVEN-MURDOCK-SUNBURG          ,0.0,District Totals,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,20.0,19.0,0.0,0.0,22.0,22.0,5.0,44.0,76,Swift                                        , ,06W
21-22,775.0,1.0,KERKHOVEN-MURDOCK-SUNBURG          ,50.0,KERKHOVEN SECONDARY                ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,20.0,19.0,0.0,0.0,22.0,22.0,5.0,44.0,76,Swift                                        ,33,06W
21-22,777.0,1.0,BENSON PUBLIC SCHOOL DISTRICT      ,0.0,District Totals,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,29.0,23.0,1.0,1.0,33.0,24.0,5.0,57.0,76,Swift                                        , ,06W
21-22,777.0,1.0,BENSON PUBLIC SCHOOL DISTRICT      ,101.0,BENSON SECONDARY                   ,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,20.0,1.0,1.0,26.0,21.0,5.0,47.0,76,Swift                                        ,33,06W
21-22,777.0,1.0,BENSON PUBLIC SCHOOL DISTRICT      ,107.0,BENSON AREA LEARNING CENTER        ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,7.0,3.0,0.0,10.0,76,Swift                                        ,41,06W
21-22,786.0,1.0,BERTHA-HEWITT PUBLIC SCHOOL DIST.  ,0.0,District Totals,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,16.0,16.0,1.0,32.0,77,Todd                                         , ,05 
21-22,786.0,1.0,BERTHA-HEWITT PUBLIC SCHOOL DIST.  ,20.0,BERTHA SECONDARY                   ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,16.0,16.0,1.0,32.0,77,Todd                                         ,33,05 
21-22,787.0,1.0,BROWERVILLE PUBLIC SCHOOL DISTRICT ,0.0,District Totals,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,15.0,15.0,2.0,30.0,77,Todd                                         , ,05 
21-22,787.0,1.0,BROWERVILLE PUBLIC SCHOOL DISTRICT ,20.0,BROWERVILLE SECONDARY              ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,15.0,15.0,2.0,30.0,77,Todd                                         ,33,05 
21-22,801.0,1.0,Browns Valley Public School Dist   ,0.0,District Totals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,78,Traverse                                     , ,04 
21-22,801.0,1.0,Browns Valley Public School Dist   ,20.0,BROWNS VALLEY MIDDLE               ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,78,Traverse                                     ,20,04 
21-22,803.0,1.0,WHEATON AREA PUBLIC SCHOOL DISTRICT,0.0,District Totals,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0,15.0,1.0,0.0,14.0,17.0,5.0,31.0,78,Traverse                                     , ,04 
